"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","logAdjP","Category","category","subcategory"
"GO:0004601","GO:0004601","peroxidase activity","9/635","50/18662",0.18,5.2900157480315,5.70085449350892,4.15338515794295e-05,0.000531129859591492,0.000388179218908224,"SELENOF/CP/MGST1/GPX4/CAT/PRDX1/HBB/PRDX2/PRDX3",9,3.27479928229148,"MF",NA,NA
"GO:0016614","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","15/635","132/18662",0.113636363636364,3.33965640658554,5.06283680783,4.37056763173846e-05,0.000550561056893621,0.000402380617784562,"FASN/ALDH3A2/BDH1/CHDH/HADH/HADHA/HSD17B10/HSD17B13/MDH2/HSD17B11/HSD17B6/DHRS4/EHHADH/HADHB/IMPDH2",15,3.25919451102177,"MF",NA,NA
"GO:0003727","GO:0003727","single-stranded RNA binding","12/635","90/18662",0.133333333333333,3.91853018372703,5.20893209778371,5.26278449729825e-05,0.000649714987235023,0.000474847820553409,"DDX1/DDX3X/DHX9/EIF4A3/FXR1/HNRNPA1/ILF3/LARP4/PABPC1/PABPC4/PTBP1/ZFR",12,3.18727711507487,"MF",NA,NA
"GO:0099186","GO:0099186","structural constituent of postsynapse","6/635","21/18662",0.285714285714286,8.39685039370079,6.36523539009839,5.31165096199249e-05,0.000649714987235023,0.000474847820553409,"POTEE/SPTBN2/ACTBL2/ACTN1/ACTB/ACTG1",6,3.18727711507487,"MF",NA,NA
"GO:0016684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","9/635","52/18662",0.173076923076923,5.08655360387644,5.53832292815247,5.74056296666182e-05,0.000692147877694654,0.000505860135107343,"SELENOF/CP/MGST1/GPX4/CAT/PRDX1/HBB/PRDX2/PRDX3",9,3.15980110842515,"MF",NA,NA
"GO:0042287","GO:0042287","MHC protein binding","8/635","41/18662",0.195121951219512,5.73443441521029,5.69575267497915,6.08107786858188e-05,0.000722877425504663,0.000528318996440175,"VCP/TAP1/TAP2/TAPBP/TUBB/BCAP31/DERL1/CD81",8,3.14093533747718,"MF",NA,NA
"GO:0004129","GO:0004129","cytochrome-c oxidase activity","5/635","15/18662",0.333333333333333,9.79632545931758,6.39639129378845,0.000101507710474152,0.00117359599507102,0.000857729175744097,"COX4I1/COX5B/COX7A2L/MT-CO1/MT-CO2",5,2.93048138120425,"MF",NA,NA
"GO:0050780","GO:0050780","dopamine receptor binding","5/635","15/18662",0.333333333333333,9.79632545931758,6.39639129378845,0.000101507710474152,0.00117359599507102,0.000857729175744097,"PPP1R9B/GNA13/GNAS/CAV2/PALM",5,2.93048138120425,"MF",NA,NA
"GO:0042625","GO:0042625","ATPase-coupled ion transmembrane transporter activity","6/635","24/18662",0.25,7.34724409448819,5.83960883649239,0.000120757870652601,0.00133400431698992,0.000974964492087917,"TCIRG1/ATP6V0C/ATP6V0D1/ATP6V1B1/ATP6V1B2/ATP6V1E1",6,2.87484276499078,"MF",NA,NA
"GO:0044769","GO:0044769","ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","6/635","24/18662",0.25,7.34724409448819,5.83960883649239,0.000120757870652601,0.00133400431698992,0.000974964492087917,"TCIRG1/ATP6V0C/ATP6V0D1/ATP6V1B1/ATP6V1B2/ATP6V1E1",6,2.87484276499078,"MF",NA,NA
"GO:0046961","GO:0046961","proton-transporting ATPase activity, rotational mechanism","6/635","24/18662",0.25,7.34724409448819,5.83960883649239,0.000120757870652601,0.00133400431698992,0.000974964492087917,"TCIRG1/ATP6V0C/ATP6V0D1/ATP6V1B1/ATP6V1B2/ATP6V1E1",6,2.87484276499078,"MF",NA,NA
"GO:0042605","GO:0042605","peptide antigen binding","8/635","45/18662",0.177777777777778,5.22470691163605,5.32525712911383,0.000121704185317801,0.00133400431698992,0.000974964492087917,"HLA-DRA/HLA-DQA1/HLA-DPB1/TAP1/TAP2/TAPBP/HLA-B/HLA-C",8,2.87484276499078,"MF",NA,NA
"GO:0044325","GO:0044325","transmembrane transporter binding","15/635","145/18662",0.103448275862069,3.04023893565028,4.62884148802759,0.000128655294868933,0.00139211626755614,0.00101743593513083,"PPP1R9B/CAV1/LYN/ACTN1/ATP2A2/ACTN4/ASPH/ATP1A1/BAG2/FLNA/HSP90AA1/USP10/YES1/YWHAE/YWHAZ",15,2.85632449155779,"MF",NA,NA
"GO:0106222","GO:0106222","lncRNA binding","7/635","35/18662",0.2,5.87779527559055,5.42099146275273,0.000149677005744569,0.00159908092213185,0.0011686972067464,"PDIA3/ATP2A2/DNMT1/EEF2/ELAVL1/HADHB/NONO",7,2.79612955805109,"MF",NA,NA
"GO:0097110","GO:0097110","scaffold protein binding","10/635","72/18662",0.138888888888889,4.08180227471566,4.91726840378916,0.000155161754097439,0.00163695650572798,0.00119637878817236,"LYN/DSP/KRT18/KRT5/KRT8/CAV2/HSP90AA1/VIM/XRCC6/YWHAE",10,2.78596285972873,"MF",NA,NA
"GO:0008143","GO:0008143","poly(A) binding","6/635","26/18662",0.230769230769231,6.78207147183525,5.53715101832817,0.000194923083976526,0.00203105040587886,0.00148440451215392,"DDX1/DDX3X/EIF4A3/LARP4/PABPC1/PABPC4",6,2.69227929829711,"MF",NA,NA
"GO:0098632","GO:0098632","cell-cell adhesion mediator activity","9/635","61/18662",0.147540983606557,4.33607848199303,4.89807713145738,0.000206144853733687,0.00209333746933528,0.00152992735972871,"ANXA2/DSG2/RAB10/DSP/KRT18/CLDN3/CTNND1/JUP/PPP1CA",9,2.67916075290553,"MF",NA,NA
"GO:0008094","GO:0008094","ATP-dependent activity, acting on DNA","13/635","119/18662",0.109243697478992,3.2105604446503,4.54023639621447,0.000207417373119382,0.00209333746933528,0.00152992735972871,"CDK7/DDX1/DDX3X/DHX36/DHX9/G3BP1/MCM2/RFC4/RUVBL1/RUVBL2/UPF1/XRCC5/XRCC6",13,2.67916075290553,"MF",NA,NA
"GO:0051087","GO:0051087","protein-folding chaperone binding","14/635","135/18662",0.103703703703704,3.04774569845436,4.48159849383948,0.000208341643867493,0.00209333746933528,0.00152992735972871,"HSPA8/DNAJA2/CALR/HYOU1/CP/CYP2E1/ATP1A1/BAG2/DNAJA1/DNAJB14/HLA-B/HSPA5/RPS3/TFRC",14,2.67916075290553,"MF",NA,NA
"GO:0140313","GO:0140313","molecular sequestering activity","10/635","75/18662",0.133333333333333,3.91853018372703,4.75316358376451,0.000218935958935791,0.00217390528637421,0.00158881079797367,"CD59/CAV1/CALR/CTNND1/DBN1/FLNA/SQSTM1/YWHAE/YWHAG/YWHAZ",10,2.66275938136338,"MF",NA,NA
"GO:0140359","GO:0140359","ABC-type transporter activity","8/635","49/18662",0.163265306122449,4.79820022497188,4.99643562464777,0.000225937609790023,0.00221734119375325,0.00162055617303493,"ABCD3/ABCA6/ABCB11/ABCC2/ABCC5/ABCC6/TAP1/TAP2",8,2.65416747460621,"MF",NA,NA
"GO:0030235","GO:0030235","nitric-oxide synthase regulator activity","4/635","10/18662",0.4,11.7555905511811,6.38504771800978,0.000236723923662933,0.00229649415599443,0.0016784055567632,"CAV1/HSP90AB1/ACTB/HSP90AA1",4,2.63893465541593,"MF",NA,NA
"GO:0051536","GO:0051536","iron-sulfur cluster binding","10/635","76/18662",0.131578947368421,3.86697057604642,4.70034412757514,0.000244556105292075,0.00234551537348308,0.00171423298685593,"CISD1/NDUFS1/NDUFS7/NDUFS8/NDUFV1/NDUFV2/SDHB/UQCRFS1/CISD2/RPS3",10,2.62976171616087,"MF",NA,NA
"GO:0016616","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","13/635","122/18662",0.10655737704918,3.13161223699497,4.433286974825,0.00026585093295601,0.00252110322938059,0.00184256235023326,"FASN/BDH1/HADH/HADHA/HSD17B10/HSD17B13/MDH2/HSD17B11/HSD17B6/DHRS4/EHHADH/HADHB/IMPDH2",13,2.59840937128805,"MF",NA,NA
"GO:0016209","GO:0016209","antioxidant activity","10/635","77/18662",0.12987012987013,3.8167501789549,4.64841613695414,0.000272640494040463,0.00252866568099067,0.00184808941015282,"SELENOF/CP/MGST1/GPX4/CAT/PRDX1/AMBP/HBB/PRDX2/PRDX3",10,2.59710858564121,"MF",NA,NA
"GO:0051540","GO:0051540","metal cluster binding","10/635","77/18662",0.12987012987013,3.8167501789549,4.64841613695414,0.000272640494040463,0.00252866568099067,0.00184808941015282,"CISD1/NDUFS1/NDUFS7/NDUFS8/NDUFV1/NDUFV2/SDHB/UQCRFS1/CISD2/RPS3",10,2.59710858564121,"MF",NA,NA
"GO:0051537","GO:0051537","2 iron, 2 sulfur cluster binding","6/635","28/18662",0.214285714285714,6.29763779527559,5.26502965471525,0.000301019372743095,0.00275318676230008,0.00201218189412303,"CISD1/NDUFS1/NDUFV2/SDHB/UQCRFS1/CISD2",6,2.56016432726077,"MF",NA,NA
"GO:0019003","GO:0019003","GDP binding","10/635","78/18662",0.128205128205128,3.76781748435292,4.5973518304018,0.000303372474992782,0.00275318676230008,0.00201218189412303,"GNAI3/NME2/RAB10/RAB35/RAP1B/ARF6/NRAS/RALB/RRAS/RRAS2",10,2.56016432726077,"MF",NA,NA
"GO:0015245","GO:0015245","fatty acid transmembrane transporter activity","5/635","19/18662",0.263157894736842,7.73394115209283,5.51163954139469,0.000351019937889631,0.00315171093168988,0.00230344550507642,"ABCD3/SLC22A9/SLC27A2/SLC27A5/SLC2A1",5,2.50145362193406,"MF",NA,NA
"GO:0098973","GO:0098973","structural constituent of postsynaptic actin cytoskeleton","4/635","11/18662",0.363636363636364,10.6869005010737,6.03146358567464,0.000361998629483399,0.00320828990864899,0.0023447965658123,"POTEE/ACTBL2/ACTB/ACTG1",4,2.49372639474019,"MF",NA,NA
"GO:0035925","GO:0035925","mRNA 3'-UTR AU-rich region binding","6/635","29/18662",0.206896551724138,6.08047787130057,5.13871770912895,0.000368725262012976,0.00320828990864899,0.0023447965658123,"DHX36/ELAVL1/EXOSC4/FXR1/HNRNPA0/ILF3",6,2.49372639474019,"MF",NA,NA
"GO:0098918","GO:0098918","structural constituent of synapse","6/635","29/18662",0.206896551724138,6.08047787130057,5.13871770912895,0.000368725262012976,0.00320828990864899,0.0023447965658123,"POTEE/SPTBN2/ACTBL2/ACTN1/ACTB/ACTG1",6,2.49372639474019,"MF",NA,NA
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","10/635","80/18662",0.125,3.67362204724409,4.49770916428101,0.000373558870542788,0.00321718047691952,0.00235129428719735,"FASN/CYP1A2/HADHA/CA3/EHHADH/ENO1/HADHB/RPS3/XRCC5/XRCC6",10,2.49252457542637,"MF",NA,NA
"GO:0051287","GO:0051287","NAD binding","8/635","53/18662",0.150943396226415,4.43607190610608,4.70144381321419,0.000394092329244937,0.00335973662507805,0.00245548224282332,"GAPDH/HADH/HADHA/NDUFV1/NNT/EHHADH/GLUD1/PARP1",8,2.47369476628827,"MF",NA,NA
"GO:0005310","GO:0005310","dicarboxylic acid transmembrane transporter activity","6/635","31/18662",0.193548387096774,5.68818897637795,4.90298385394967,0.000539431908030265,0.00450772802354004,0.0032944981563912,"ABCC2/SLC26A1/SLC25A10/SLC25A11/SLC25A13/SLC26A2",6,2.34604229525216,"MF",NA,NA
"GO:0016417","GO:0016417","S-acyltransferase activity","6/635","31/18662",0.193548387096774,5.68818897637795,4.90298385394967,0.000539431908030265,0.00450772802354004,0.0032944981563912,"FASN/DLAT/DLST/ZDHHC12/ZDHHC20/ZDHHC5",6,2.34604229525216,"MF",NA,NA
"GO:0042910","GO:0042910","xenobiotic transmembrane transporter activity","6/635","32/18662",0.1875,5.51043307086614,4.79269061044512,0.000645025852310732,0.00528545455679862,0.00386290392901471,"ABCB11/ABCC2/ABCC5/SLC22A1/SLC67A1/SLC2A1",6,2.2769176567917,"MF",NA,NA
"GO:0070717","GO:0070717","poly-purine tract binding","6/635","32/18662",0.1875,5.51043307086614,4.79269061044512,0.000645025852310732,0.00528545455679862,0.00386290392901471,"DDX1/DDX3X/EIF4A3/LARP4/PABPC1/PABPC4",6,2.2769176567917,"MF",NA,NA
"GO:0008028","GO:0008028","monocarboxylic acid transmembrane transporter activity","9/635","71/18662",0.126760563380282,3.72536320283908,4.318120689804,0.000655055289686814,0.00531602562015068,0.0038852469610979,"ABCD3/ABCB11/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9/SLC27A2/SLC27A5/SLC2A1",9,2.27441293467753,"MF",NA,NA
"GO:0016627","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors","8/635","60/18662",0.133333333333333,3.91853018372703,4.24964433365549,0.000923719200549433,0.00742494290727354,0.00542656091751346,"FASN/DECR1/SDHA/SDHB/SRD5A1/DHCR7/LBR/ACOX3",8,2.12930688142508,"MF",NA,NA
"GO:0015291","GO:0015291","secondary active transmembrane transporter activity","21/635","289/18662",0.0726643598615917,2.13553115549138,3.65132531368912,0.000946177290475367,0.00753371352038877,0.00550605652650015,"SLC25A5/SLC12A7/SLC22A1/SLC25A15/SLC26A1/SLC28A2/SLC38A3/SLC38A4/SLC4A4/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9/GHITM/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A20/SLC25A3/SLC26A2",21,2.12299089845182,"MF",NA,NA
"GO:0098847","GO:0098847","sequence-specific single stranded DNA binding","4/635","14/18662",0.285714285714286,8.39685039370079,5.19621739213439,0.00101209584804251,0.00798326070792407,0.00583461059471627,"HNRNPA1/HNRNPA2B1/PCBP1/RPA1",4,2.09781968781976,"MF",NA,NA
"GO:0019905","GO:0019905","syntaxin binding","8/635","61/18662",0.131147540983607,3.8542919839938,4.19071145021443,0.00103203230950275,0.00806514138166967,0.00589445354160443,"NAPA/TMED10/SNAP23/STX10/STX6/STX8/TXLNA/VAMP3",8,2.09338801503996,"MF",NA,NA
"GO:0016229","GO:0016229","steroid dehydrogenase activity","6/635","36/18662",0.166666666666667,4.89816272965879,4.39383764739349,0.0012354970504764,0.009566601014698,0.00699180368497509,"HSD17B10/HSD17B13/SRD5A1/HSD17B11/HSD17B6/DHRS4",6,2.0192423383744,"MF",NA,NA
"GO:0004467","GO:0004467","long-chain fatty acid-CoA ligase activity","4/635","15/18662",0.266666666666667,7.83706036745407,4.9716797783062,0.00134321880715827,0.0102079061667999,0.007460505130637,"ACSL1/ACSL5/SLC27A2/SLC27A5",4,1.99106333072992,"MF",NA,NA
"GO:0015662","GO:0015662","P-type ion transporter activity","5/635","25/18662",0.2,5.87779527559055,4.58034467385736,0.00135460366194501,0.0102079061667999,0.007460505130637,"ATP1A4/ATP1B1/ATP4A/ATP2A2/ATP1A1",5,1.99106333072992,"MF",NA,NA
"GO:0140358","GO:0140358","P-type transmembrane transporter activity","5/635","25/18662",0.2,5.87779527559055,4.58034467385736,0.00135460366194501,0.0102079061667999,0.007460505130637,"ATP1A4/ATP1B1/ATP4A/ATP2A2/ATP1A1",5,1.99106333072992,"MF",NA,NA
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","8/635","64/18662",0.125,3.67362204724409,4.02114254721347,0.00141904369853762,0.010598875058104,0.00774624692448111,"ABCC2/ABCC5/ABCC6/SLC22A1/SLC26A1/SLC25A10/SLC25A13/SLC26A2",8,1.97474022737524,"MF",NA,NA
"GO:0000146","GO:0000146","microfilament motor activity","6/635","38/18662",0.157894736842105,4.6403646912557,4.21592425857926,0.00165325290954063,0.0122398724180025,0.00894557899345159,"MYH10/MYH14/MYO1B/ACTC1/MYH9/MYO1C",6,1.9122231090243,"MF",NA,NA
"GO:0005324","GO:0005324","long-chain fatty acid transmembrane transporter activity","4/635","16/18662",0.25,7.34724409448819,4.76699768806233,0.00174311632629202,0.0127929580816562,0.00934980473416132,"ABCD3/SLC27A2/SLC27A5/SLC2A1",4,1.89302902315211,"MF",NA,NA
"GO:0015347","GO:0015347","sodium-independent organic anion transmembrane transporter activity","4/635","17/18662",0.235294117647059,6.91505326540065,4.57925171128853,0.00221864195321598,0.016004562465934,0.011697023702965,"SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9",4,1.7957561941364,"MF",NA,NA
"GO:0070403","GO:0070403","NAD+ binding","4/635","17/18662",0.235294117647059,6.91505326540065,4.57925171128853,0.00221864195321598,0.016004562465934,0.011697023702965,"HADH/HADHA/EHHADH/GLUD1",4,1.7957561941364,"MF",NA,NA
"GO:0043236","GO:0043236","laminin binding","5/635","28/18662",0.178571428571429,5.24803149606299,4.22188391605065,0.00230360911981448,0.016476661840029,0.0120420601624557,"AGRN/BCAM/ITGA3/LGALS1/RPSA",5,1.78313077148015,"MF",NA,NA
"GO:0071949","GO:0071949","FAD binding","6/635","41/18662",0.146341463414634,4.30082581140772,3.97105246290135,0.00247052904632142,0.0175220715554225,0.0128061036810646,"AGPS/CYBB/STEAP3/STEAP4/CYB5R3/ACOX3",6,1.75641455045646,"MF",NA,NA
"GO:0015297","GO:0015297","antiporter activity","12/635","137/18662",0.0875912408759124,2.57421690901776,3.47086992210665,0.00252107545851926,0.0177315640582521,0.0129592124446692,"SLC25A5/SLC25A15/SLC26A1/SLC38A3/SLC4A4/GHITM/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A20/SLC26A2",12,1.75125295464672,"MF",NA,NA
"GO:0140098","GO:0140098","catalytic activity, acting on RNA","26/635","420/18662",0.0619047619047619,1.81931758530184,3.18737590744421,0.00255925387451345,0.017851324546193,0.0130467400649403,"FBL/FBLL1/ADAR/APEX1/CNOT1/CNOT7/DDX1/DDX17/DDX3X/DDX5/DDX6/DHX15/DHX36/DHX9/EIF4A1/EIF4A3/EXOSC2/EXOSC4/FARSB/FXR1/G3BP1/LRRC47/POLR1A/SND1/UPF1/XRN1",26,1.74832955424305,"MF",NA,NA
"GO:0003756","GO:0003756","protein disulfide isomerase activity","4/635","18/18662",0.222222222222222,6.53088363954506,4.40609459543704,0.00277652425386317,0.0185626975226219,0.0135666509706366,"P4HB/PDIA3/PDIA6/TXNDC5",4,1.73135891205772,"MF",NA,NA
"GO:0016864","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds","4/635","18/18662",0.222222222222222,6.53088363954506,4.40609459543704,0.00277652425386317,0.0185626975226219,0.0135666509706366,"P4HB/PDIA3/PDIA6/TXNDC5",4,1.73135891205772,"MF",NA,NA
"GO:0070402","GO:0070402","NADPH binding","4/635","18/18662",0.222222222222222,6.53088363954506,4.40609459543704,0.00277652425386317,0.0185626975226219,0.0135666509706366,"CYBB/DECR1/SRD5A1/LBR",4,1.73135891205772,"MF",NA,NA
"GO:0098641","GO:0098641","cadherin binding involved in cell-cell adhesion","4/635","18/18662",0.222222222222222,6.53088363954506,4.40609459543704,0.00277652425386317,0.0185626975226219,0.0135666509706366,"ANXA2/RAB10/KRT18/PPP1CA",4,1.73135891205772,"MF",NA,NA
"GO:0042277","GO:0042277","peptide binding","17/635","234/18662",0.0726495726495727,2.13509657446665,3.27939877179546,0.00279295233812668,0.0185626975226219,0.0135666509706366,"HLA-DRA/HLA-DQA1/HLA-DPB1/HSP90AB1/CALR/PGRMC1/TAP1/TAP2/TAPBP/TOMM22/HLA-B/HLA-C/HSPG2/ITM2B/ITM2C/KPNB1/SCARB1",17,1.73135891205772,"MF",NA,NA
"GO:0004527","GO:0004527","exonuclease activity","9/635","87/18662",0.103448275862069,3.04023893565028,3.57988302594815,0.00279320211537084,0.0185626975226219,0.0135666509706366,"ENPP1/ENPP3/APEX1/CNOT1/CNOT7/DDX1/EXOSC2/EXOSC4/XRN1",9,1.73135891205772,"MF",NA,NA
"GO:0019902","GO:0019902","phosphatase binding","15/635","197/18662",0.0761421319796954,2.23773931811823,3.27778326665112,0.00310889321041405,0.0204992646061677,0.014982001819923,"PPP1R9B/PPP1R18/HSP90B1/VCP/EGFR/CHCHD3/CDH2/CFL1/CTNND1/HSP90AA1/JUP/PPP1CA/PPP1CC/YWHAE/YWHAZ",15,1.68826171861313,"MF",NA,NA
"GO:0004303","GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)+] activity","4/635","19/18662",0.210526315789474,6.18715292167426,4.24561434450248,0.00342332540478945,0.0223975708654441,0.0163693895324897,"HSD17B10/HSD17B13/HSD17B11/HSD17B6",4,1.64979908063634,"MF",NA,NA
"GO:0048156","GO:0048156","tau protein binding","6/635","44/18662",0.136363636363636,4.00758768790265,3.74861391760954,0.00355924290622214,0.0231077000988576,0.0168883914416694,"HSP90AB1/ACTB/BAG2/HSP90AA1/PPP2CA/TAOK1",6,1.6362432775447,"MF",NA,NA
"GO:0001094","GO:0001094","TFIID-class transcription factor complex binding","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"FBL/RUVBL1/RUVBL2",3,1.61555331410657,"MF",NA,NA
"GO:0008097","GO:0008097","5S rRNA binding","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"EEF2/RPL11/RPL5",3,1.61555331410657,"MF",NA,NA
"GO:0030957","GO:0030957","Tat protein binding","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"ACTB/DNAJA1/NPM1",3,1.61555331410657,"MF",NA,NA
"GO:0043225","GO:0043225","ATPase-coupled inorganic anion transmembrane transporter activity","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"ABCC2/ABCC5/ABCC6",3,1.61555331410657,"MF",NA,NA
"GO:0047429","GO:0047429","nucleoside triphosphate diphosphatase activity","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"ENPP1/ENPP3/DHX9",3,1.61555331410657,"MF",NA,NA
"GO:0051880","GO:0051880","G-quadruplex DNA binding","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"NME2/DHX36/XRN1",3,1.61555331410657,"MF",NA,NA
"GO:0098505","GO:0098505","G-rich strand telomeric DNA binding","3/635","10/18662",0.3,8.81669291338583,4.64037348869855,0.00393391350113661,0.0242352043427686,0.0177124342041187,"HNRNPA1/HNRNPA2B1/RPA1",3,1.61555331410657,"MF",NA,NA
"GO:0016638","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","4/635","20/18662",0.2,5.87779527559055,4.09623538107103,0.0041654050871072,0.0253330726129397,0.0185148173499409,"GLUD2/MAOA/MAOB/GLUD1",4,1.59631213204457,"MF",NA,NA
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","5/635","32/18662",0.15625,4.59202755905512,3.81681237350401,0.00422089245500131,0.0253330726129397,0.0185148173499409,"SEC63/ABCC5/TMED10/TOMM22/TOMM40",5,1.59631213204457,"MF",NA,NA
"GO:0033764","GO:0033764","steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","5/635","32/18662",0.15625,4.59202755905512,3.81681237350401,0.00422089245500131,0.0253330726129397,0.0185148173499409,"HSD17B10/HSD17B13/HSD17B11/HSD17B6/DHRS4",5,1.59631213204457,"MF",NA,NA
"GO:0005319","GO:0005319","lipid transporter activity","14/635","184/18662",0.0760869565217391,2.23611776788771,3.16252428273794,0.00423218393178257,0.0253330726129397,0.0185148173499409,"OSBPL5/ABCD3/ABCA6/ABCB11/SLC22A1/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7/SLC22A9/SLC27A2/SLC27A5/PLSCR1/SLC2A1/TMEM63B",14,1.59631213204457,"MF",NA,NA
"GO:0072341","GO:0072341","modified amino acid binding","9/635","93/18662",0.0967741935483871,2.84409448818898,3.34597718748069,0.00437960246808011,0.0260308766412649,0.0190248113142694,"OSBPL5/ANXA2/FASN/ANXA6/CPS1/DPEP1/MFGE8/SCARB1/TLN1",9,1.58451120591869,"MF",NA,NA
"GO:0019207","GO:0019207","kinase regulator activity","20/635","308/18662",0.0649350649350649,1.90837508947745,3.01694782985312,0.00454062353946499,0.0267992046664927,0.0195863481349023,"RAC2/CAV1/GPRC5C/HSP90AB1/EGFR/IRGM/LYN/ACSL1/ATAD3A/PAK1IP1/CCNY/DDX3X/EEF1A1/GPRC5A/HSPA5/NPM1/TAOK1/TNKS1BP1/TTN/YWHAG",20,1.57187809455624,"MF",NA,NA
"GO:0005496","GO:0005496","steroid binding","10/635","111/18662",0.0900900900900901,2.64765552954529,3.26765980977682,0.00458411571245656,0.0268680115368982,0.0196366360197335,"OSBPL5/CAV1/ANXA6/PGRMC1/UGT1A1/EPHX1/ERLIN1/SOAT2/ATP1A1/CD81",10,1.57076447389091,"MF",NA,NA
"GO:0016836","GO:0016836","hydro-lyase activity","7/635","62/18662",0.112903225806452,3.31811023622047,3.43135812555302,0.0049645672067625,0.0287585206491856,0.0210183251439545,"FASN/CYP1A2/HADHA/CA3/EHHADH/ENO1/HADHB",7,1.54123345801168,"MF",NA,NA
"GO:0015125","GO:0015125","bile acid transmembrane transporter activity","4/635","21/18662",0.19047619047619,5.59790026246719,3.95664585777246,0.00500888925998848,0.0287585206491856,0.0210183251439545,"ABCB11/SLCO1A2/SLCO1B3/SLCO1B3-SLCO1B7",4,1.54123345801168,"MF",NA,NA
"GO:0035613","GO:0035613","RNA stem-loop binding","4/635","21/18662",0.19047619047619,5.59790026246719,3.95664585777246,0.00500888925998848,0.0287585206491856,0.0210183251439545,"MYH10/DDX3X/DHX9/EIF4A3",4,1.54123345801168,"MF",NA,NA
"GO:0019903","GO:0019903","protein phosphatase binding","12/635","150/18662",0.08,2.35111811023622,3.11820643673556,0.00526214893164847,0.0296715603455836,0.0216856252962235,"PPP1R9B/HSP90B1/VCP/EGFR/CDH2/CFL1/HSP90AA1/JUP/PPP1CA/PPP1CC/YWHAE/YWHAZ",12,1.52765961473275,"MF",NA,NA
"GO:0016653","GO:0016653","oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor","3/635","11/18662",0.272727272727273,8.0151753758053,4.36793738323224,0.00527338157800656,0.0296715603455836,0.0216856252962235,"CYB5R3/POR/AMBP",3,1.52765961473275,"MF",NA,NA
"GO:0047676","GO:0047676","arachidonate-CoA ligase activity","3/635","11/18662",0.272727272727273,8.0151753758053,4.36793738323224,0.00527338157800656,0.0296715603455836,0.0216856252962235,"ACSL1/ACSL5/SLC27A2",3,1.52765961473275,"MF",NA,NA
"GO:0016628","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","5/635","34/18662",0.147058823529412,4.32190829087541,3.6386189094846,0.00551615586691413,0.03083202352103,0.02253375627753,"FASN/DECR1/SRD5A1/DHCR7/LBR",5,1.51099797137539,"MF",NA,NA
"GO:0008135","GO:0008135","translation factor activity, RNA binding","4/635","22/18662",0.181818181818182,5.34345025053686,3.82574331130036,0.0059596434190567,0.0330917042479201,0.0241852565343991,"EEF1A2/EEF1D/EIF2S3/EIF4A1",4,1.48028086576828,"MF",NA,NA
"GO:0140693","GO:0140693","molecular condensate scaffold activity","6/635","49/18662",0.122448979591837,3.59865016872891,3.41845808803568,0.00611267771040613,0.0335641053264797,0.0245305134962797,"CAPRIN1/FXR1/G3BP1/HNRNPA2B1/MKI67/SQSTM1",6,1.47412492473264,"MF",NA,NA
"GO:0019887","GO:0019887","protein kinase regulator activity","18/635","274/18662",0.0656934306569343,1.93066268176332,2.91268100293995,0.00612425618516335,0.0335641053264797,0.0245305134962797,"RAC2/CAV1/GPRC5C/HSP90AB1/EGFR/IRGM/ACSL1/ATAD3A/PAK1IP1/CCNY/DDX3X/GPRC5A/HSPA5/NPM1/TAOK1/TNKS1BP1/TTN/YWHAG",18,1.47412492473264,"MF",NA,NA
